My wife and I had heard about this place and about their happy hour (Revive @ 5) menu.	
The selection was probably the worst I've seen in Vegas.....there was none.	0
Pretty good beer selection too.	1
There are not a ton of selections, which I hope meant that the ones they did have were really good.	
This place is like Chipotle, but BETTER.	1
Classy/warm atmosphere, fun and fresh appetizers, succulent steaks (Baseball steak!!!!!	1
5 stars for the brick oven bread app!	1
It might have been a one time thing, or maybe the guy didn't notice.	
I have eaten here multiple times, and each time the food was delicious.	1
Sausage was gross, brisket average, prime rib rubbery and bland and the lamb chop was average.	
We sat another ten minutes and finally gave up and left.	0
I have to admit, my expectations were lowered after reading several of the reviews, but I was pleasantly surprised.	
I thought there wasn't enough sauce, so I asked for more sauce, but the sauce was very thin and watery, and just lacked flavor.	
After the meal we let Travis know again that we would like a box for the pot stickers and that we still NEVER got our spring rolls.	
The sweet potato fries could have standed to be crunchier, but the flavor was there and the sandwich was quite tasty.	
I kept coming back thinking that maybe with the changes eventually stuff would work itself out and get back to normal.	
He was terrible!	0
Everyone is treated equally special.	1
It shouldn't take 30 min for pancakes and eggs.	0
It was delicious!!!	1
Not at all what I have come to expect from this place.	
On the good side, the staff was genuinely pleasant and enthusiastic - a real treat.	1
The only one who ate the food was my husband, who said it was o.k.	
So I was under the impression that when you use the urinal, that is what you are allegedly drinking if you order draft beer.	
Extra sour cream, $1.00.	
The grilled octopus with broccoli raabi was tasty and nicely cooked, but could have been better seasoned.	
My ex is more familiar with japanese dishes so I let her do the ordering and I do the eating.	
I learned the building was originally a department store.	
Sadly, Gordon Ramsey's Steak is a place we shall sharply avoid during our next trip to Vegas.	0
Next stop was the carving line.	
T was smiling the whole time while eating it, but was unable to finish the large portion, so that was destined to be her lunch the next day.	
Had a better 6.00 dollar burger at a famous fast food chain.	
2) The food cannot really be called that.	
We've been coming here since '07.	
As always the evening was wonderful and the food delicious!	1
I had to dissect my wrap in order to remove bits of bacon and could taste it in every bite.	
Best fish I've ever had in my life!	1
I could not get beyond the oddness of this one.	
The highlight of the experience was the Michelada I ordered with Modelo Especial which was made perfectly.	
I tried this place based on a recommendation of a co-worker.	
After much hype about the lobster club, we went for lunch last weekend.	
(The bathroom is just next door and very nice.)	1
We won't be returning, which is sad because we think the atmosphere is one of the best in the west valley.	
Apparently they have a HUGE soccer following..we were there in January.	
The buffet is small and all the food they offered was BLAND.	0
I must say that Walking Stick Resort and Casino is truly impressive and Wandering Horse is definitely deserving of its place here.	
Dont understand the rating food was very average.	
Make a reservation!	
This is an Outstanding little restaurant with some of the Best Food I have ever tasted.	1
This round was by far the best part of our visit to this establishment.	
The free pops were also appreciated.	
Pretty cool I would say.	1
$8.99 is nothing in comparison to the prices at Stir Crazy in Illinois and other similar concepts, but I guess ignorance is bliss.	
My favorite was always Wednesday night soup with their Chicken Enchilada Soup, but they have changed it somehow.	
Amazing food, and I wish it was a little closer to me so I could go there on my lunch breaks at work.	
I drank 3 bottles of it..... in 2 hours.	
Lon's is not a bad restaurant....its simply not the excellent gem it once was :( 1) Only 1 chocolate dish on the dessert menu.	
But not today.	
Definitely a turn off for me & i doubt I'll be back unless someone else is buying.	0
At this point we had a long day and were over the experience.	
I won't avoid this place for a normal dining experience based on today, but I will pass when it comes to a sporting event that I really want hear.	
Server did a great job handling our large rowdy table.	1
We ordered the plantain spring rolls with mango chutney.	
We did find out they have loaner sport coats, how wonderful.	
DJ points to his screen.	
I find wasting food to be despicable, but this just wasn't food.	0
And compared to the SF restaurant, this place was a real bargain...heh heh, which I know isn't saying much.	
My wife had the Lobster Bisque soup which was lukewarm.	0
Even though that is the correct portion size, I guess you are just so used to seeing huge slabs of meat when you order steak!	
Service was nice but not particularly warm or anything.	
Well after being out of the country for quite some time, my sister and I wanted some real Italian food.	
So, onto the actual reason of Topgolf: Golf games!	
Would come back again if I had a sushi craving while in Vegas.	1
Green's success lies in the adage that some people will eat ANYTHING.	
Instead it's quite light, with a fair amount of TVs.	
Came here after watching "O" just down the hall and all I can say is WOW (to Fix, not the crazy Cirque du Soleil show).	
The staff are great, the ambiance is great.	1
Looking around, it looks like they have live entertainment to perform here and there.	
All night, I was determined to have a good time, dammit.	
In fact, I really enjoyed the staggering of appetizers so that I could enjoy each one individually.	
He deserves 5 stars.	1
I left with a stomach ache and felt sick the rest of the day.	0
I was floored at the bad reviews when I truly thought it was delicious.	
Did we get a lot of chips?	
We ordered the Calamari for an appetizer and my boys loved it.	
Pulled pork sliders.	
They dropped more than the ball.	0
The dining space is tiny, but elegantly decorated and comfortable.	1
By the time we got out of there it was almost 11:00 and the mall the restaurant is located in was closed.	
They will customize your order any way you'd like, my usual is Eggplant with Green Bean stir fry, love it!	1
Scenery isn't much to look at, but who's griping when you can play year round?	
Less hassle for us and more time to have a chat.	
And the beans and rice were mediocre at best.	0
We decided to go with the ahi tuna appetizer.	
I usually don't write about chains unless I feel really strongly about it.	
I'll stick to five guys.	
Best tacos in town by far!!	1
I took back my money and got outta there.	0
In an interesting part of town, this place is amazing.	1
Drink though can get a bit pricy.	
She finally waved down the other bartender, I forget his name, i think gene or something, for assistance.	
RUDE & INCONSIDERATE MANAGEMENT.	0
So when I ran my card I was pretty baffled that meal totaled over $15 bucks!	
My favorite would be the brisket, which is what I always get in my pho.	
The staff are now not as friendly, the wait times for being served are horrible, no one even says hi for the first 10 minutes.	0
Pretty decent for a small coffeehouse/eatery.	
I won't be back.	0
They have great dinners.	1
Nearly everything that came out was drenched in citrus, which overpowered the fish.	
This was my first time eating here (March 10, 2014) I had some friends just get in from Cali that I had not seen in 25 years.	
The service was outshining & I definitely recommend the Halibut.	1
Went to kitchen to inspect pizza.	
TGI Friday's?	
The food was terrible.	0
They were so quick to drop the check off.	
Steamed Chicken - We asked for the chilled version, but it came out warm.	
Not cheap by any stretch of the imagination but a great experience nonetheless.	
WILL NEVER EVER GO BACK AND HAVE TOLD MANY PEOPLE WHAT HAD HAPPENED.	0
I also snuck in some creamed spinach on the side, mainly because I love the stuff, and it didn't disappoint here.	
The Teppan Yaki with the owner is FANTASTIC.	
We ordered about 12 pieces.	
I opted for the sausage/pepperoni slice.	
The cheese puffers they bring in the beginning are delectable and a perfect introduction to the food.	
Please send me back!	
Some kind of yellow tail sushi roll - (2 stars).	
Most likely not.	
I don't recommend unless your car breaks down in front of it and you are starving.	0
I will come back here every time I'm in Vegas.	1
The food was amazing, but we will no longer be catering our business lunches with this restaurant.	
For $12 dollars it's a lot of food.	
All I can say about this is the food is mediocre, and the place isn't classy enough to be a wine bar.	
It's a sandwich, kids.	
Food: portions are big (again, better for groups!)	
This place deserves one star and 90% has to do with the food.	0
I went for lunch.	
The wait time between courses was not paced weil.	
Keeps shit edgy.	
If you go, I promise you will like...	
You know it's a good thing when there's a lineup, constantly throughout the day.	
Sit down and wait 10mins for server or anyone to approach us.	
Never had a heard a good thing about this place, I went here on a Wednesday night with some friends because I wanted to check it out.	
Our server seemed very rushed and distracted, but at no point in time during our meal was she bad enough to really make us take notice.	
Sitting outdoors under the string lights and German beer flags just made you thirsty for beer!	
This is a disgrace.	0
Def coming back to bowl next time	1
If you want a great steakhouse which is worth it's weight in gold, go to Hugo's Cellar at Four Queens or Hank's at Green Valley Ranch.	
The 3rd member of our party did throughly enjoy his short ribs.	
We only oder 4 waters and a small sake for myself.	
We also planm to let everyone we know about this.	
If you want healthy authentic or ethic food, try this place.	1
I will continue to come here on ladies night andddd date night ... highly recommend this place to anyone who is in the area (;	1
I didn't have high expectations to start with being in an airport and all.	
He came back and said that the pad Thai was for the other table, because they ordered chicken and we ordered beef.	
Though it's still pricey, it's worth every cent.	
I have been here several times in the past, and the experience has always been great.	1
Unfortunately there was a serious language barrier so I'm not sure he understood what had happened other than a customer was majorly pissed.	
Of course we tip at any restaurant, why wouldn't we?	
We walked away stuffed and happy about our first Vegas buffet experience.	1
She doesn't reply and just adds the extra to my total.	
For starters, it's a good thing they have flavored waters, because their regular water tasted funky.	
Acting all haughty.	
Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.	1
This should have been a warning of how things were to be... The second time, we decided to stay for dinner.	
To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.	1
Arrived on a Sunday around 12:15pm and it took less than 5 minutes to get in through the "Invited Guests" line.	
I'm probably one of the few people to ever go to Ians and not like it.	0
As soon as we were settled chips, salsa, and refried beans appeared before us.	
We liked that the bar was separate from the restaurant and that we could hear ourselves talk.	
SERVICE: 0/5 Hated it, Deal breaker ATMOSPHERE: 3/5 Nice, dim and calm.	
Kids pizza is always a hit too with lots of great side dish options for the kiddos!	1
Service is perfect and the family atmosphere is nice to see.	1
I saw someone uploaded a picture of their Burglary sign in August but this was definitely not the same sign.	
Your won't miss me, because you are always busy.	
Drink menu was on an iPad, which although cool, seemed strange.	
I had the Huaraches.	
Cooked to perfection and the service was impeccable.	1
It was like porn to me.	
So the method is if you see something interesting on the menu order it, for it may be gone tomorrow.	
I had to check out the place since it looked like a classic taco shack you'd find in Mexico.	
It was the most dry and chewy steak I ever ate.	
This one is simply a disappointment.	0
How about leave a bottle of sriracha out like any other restaurant?	
I like Le Village Buffet.	
Overall, I was very disappointed with the quality of food at Bouchon.	0
We had actually had arepas before, in Brooklyn - they are kind of similar to the dish some parts of Mexico call a quesadilla.	
And they never do.	
I firmly believe this is a manager's job and should be done everywhere.	
A fun outing he and his family never tired of were trips to Rawhide.	
Eerder een zeer teleurstellende ervaring gehad.	
The only reason I'm not giving this rating 5 stars is because the size of the bathroom and the nosies the toilet made once it was flushed.	
When we walked in they knew who we were, they greated us so kindly, they gave us a great table where we could see the whole restaurant.	
would i come back?	
I finished my two tacos and was sad that they were over.	
First, they changed the menu and my favorite meal was not on the menu.	
Saffron Flavors of India is a rarity because so few Indian restaurants are located in Northwest Las Vegas.	
I don't have to be an accountant to know I'm getting screwed!	0
Quiznos is Quiznos as another reviewer said.	
The food is typical bar food, nothing too extraordinary, I already knew what to expect from previous visits.	
Great place to eat, reminds me of the little mom and pop shops in the San Francisco Bay Area.	1
If i would have known they were hosting the fight and charging, I would have chosen a different restaurant as I am not a big boxing fan.	
Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.	1
Left very frustrated.	0
I'll definitely be in soon again.	1
See my list of Phoenix's best burgers.	
Food was really good and I got full petty fast.	1
Service was fantastic.	1
We've been going to Yvonne's for years now and it used to be great.	
This was my first experience eating Ethiopian food.	
TOTAL WASTE OF TIME.	0
So I ordered two tacos with potatoes, beans, tomatoes, lettuce and guacamole.	
You know, a back east kinda thing.	
Went to Marcellino with a large dinging group (about 18 people).	
YES PLEASE!	
How effed up is that???	
To start with the almond type butter in the bread basket.	
I don't know what kind it is but they have the best iced tea.	1
Come hungry, leave happy and stuffed!	1
I believe the next thing was an Alaskan roll, not decent.	
No thank you Oregano's, pick-up orders beware.	
And the food at Macayo's is none of those.	
For service, I give them no stars.	0
I can assure you that you won't be disappointed.	1
The dish came with most of the traditional garnishes for com tam, but was missing the traditional egg/pork "meatloaf" that disappointed me.	
i've stayed at better hotels in the middle of nowhere...where was our coffee maker?	
And to top off the experience when I was there Rick Moonen, Mary Sue Milliken and Susan Feniger were seating at the next table.	
The menu is huge, both in content and weight, and they have a ton of options for omnivores and vegetarians alike.	
I can take a little bad service but the food sucks.	0
Gave up trying to eat any of the crust (teeth still sore).	0
Well, I was right about one thing.	
Spent several nights in this place.	
I was told once, "There are two things that casinos don't have, clocks and mirrors".	
An aside: The view is freaking ridiculous.	
But now I was completely grossed out.	0
famous for their 24 hour specials.	
But pass on the cheese board... 3 small slices for $14.	
Some must like it the other way around.	
These people , YES THEY'RE PEOPLE TOO, deserve just as much respect as the next guy.	
First of all, let's start with the location and restaurant.	
I felt like a fish out of water here (haha get it?)	
While Voila has only been open for four months, the good newes has spread.	
Open 24/7.. but you can only get breakfast certain hours.	
I say I would like both since you are out of the taters.	
The hostess was out.	
Umm yeah had to pass on the 32 dollar strip steak special.	
I read that this place has one of the best mac-n-cheese recipes in two, so we expect to return.	
Been to many Brazilian Steakhouse, this one is slightly different.	
I really enjoyed eating here.	1
First time going but I think I will quickly become a regular.	1
By the time we'd devoured the 3 dogs, there was no way we could even make a dent in the fries !	
Our server was very nice, and even though he looked a little overwhelmed with all of our needs, he stayed professional and friendly until the end.	1
From what my dinner companions told me...everything was very fresh with nice texture and taste.	1
A typical buffet.	
On the ground, right next to our table was a large, smeared, been-stepped-in-and-tracked-everywhere pile of green bird poop.	0
The restaurant was open and bright and coming in from triple digit heat, well-air conditioned.	
My second visit was for happy hour, and this definitely blew my expectations out of the water.	
I had a peach carbonated soda that was really good to and not too sweet.	
I came after Christmas and the restaurant is half-opened.	
The regular fries are limp and bland, the sweet potato fries are better, but too thin.	
The hostess was polite and friendly and the place looked great on first glance, very classy.	
They aren't anything like knots.	
A friend and I went here yesterday for lunch and we both got screwed on the price and change.	
Furthermore, you can't even find hours of operation on the website!	0
Because you people do not care !	
I had a reasonable amount of dinner and one cosmopolitan.	
Sat for over 45 minutes after placing our order without food or drink refills.	
I highly, highly recommend making a stop at Cafe Bellagio for Sat/Sun morning breakfast or brunch.	
We've tried to like this place but after 10+ times I think we're done with them.	0
Very mixed feelings here.... the sushi is great....VERY tasty.	
Management at the Hotel was also condescending and of no help whatsoever.	
It was really good, the meat was not the best shredded beef I have ever had, but all the components together made it a taco that I would order again.	
Other notable mentions are the Arcadia Club, 1951 and Triple Lindy.	
Maybe I went on an off night...but I doubt it since this is a corporate chain the same the country over.	
What a mistake that was!	0
No complaints!	1
This is some seriously good pizza and I'm an expert/connisseur on the topic.	1
Went to dinner here w my wife for her bday.	
I had to throw the lemon aid out after one sip there was something seriously wrong with it.	
America, I'm sorry I snapped.	
But hey, I didn't and so it was delightful.	
Waiter was a jerk.	0
She loved it but has had better.	
Good for lunch combos - that's about it.	
Strike 2, who wants to be rushed.	0
Looking forward to some original chicken, while hubby wanted a double downer.	
Had another delicious meal here again.	
The food was good but not great and not what I expected from two Top Chef Masters.	
We entered on a Saturday just before 6pm.	
So busy in fact, that I still had to wait about 15 minutes before getting seated.	
Try Feast Buffet at Red Rock.	
Sorry Bollywood, catchy name but nothing to back the great time and food I thought I would have.	
Sure it's a little better than Elis Island but it's 8 Times more money!	
These are the nicest restaurant owners I've ever come across.	1
I will eat at the same five restaurants for months because I know there is something on the menu I can eat, and like.	
They acknowledged our gift card, indicated it had a $50 balance, then said that due to 'new management,' they weren't going to honor it.	
I never come again.	0
Had my first fish taco but most important they sell roger's mexican mooon shine.	
It's a cute building in a great location with friendly staff, but does not win my vote for best pizza in Phoenix, sorry!	
We took a seat out front which was nice and had a view of the bar.	
You wont find me driving out of my way to try it again though :(	
But the waiters must have been recruited from Applebees!	
We loved the biscuits!!!	1
No mention of the half of the drink order that we had to ask someone else for.	
80s music played along with their music videos on one wall.	
The flavor would've been pretty good if they hadn't put so many crunchy noodles in it.	
Kids eat free on Tuesday!	
I drive up to the window and they tell me they are out of beef!?	
Double double, protein style, animal style!	
As they say here, 'I love Sushi' and I live this place!	
So we were looking for something different in Tempe.	
Service is quick and friendly.	1
Then for the main course, we shared the soft tofu drunken noodles and sea bass entree.	
Ordered an appetizer and took 40 minutes and then the pizza another 10 minutes.	0
So absolutley fantastic.	1
Not that I had a hangover.	
My husband thought that they could take some of the tables out and have it a little more roomy, but that was the only issue we could see.	
The LV Central occupies a nice looking space near the entrance across from the reception desk.	
Can we say very limited menu?	
It was a huge awkward 1.5lb piece of cow that was 3/4ths gristle and fat.	0
I thought I was going to a seafood joint.	
definitely will come back here again.	1
I like Steiners because it's dark and it feels like a bar.	1
I got the Prime Rib sandwich and it was incredibly small.	
Wow very spicy but delicious.	1
What I got at Le Provencal was faux Italian food that was neither tasty nor special.	
If you're not familiar, check it out.	1
I'll take my business dinner dollars elsewhere.	0
The only good thing about this place is the location.	
A salmon roll with avocado; this was a specialty order they had no trouble making for us.	
I'd love to go back.	1
Lol I guess... On my second visit I decided to give this place another shot.	
Anyway, this FS restaurant has a wonderful breakfast/lunch.	1
Cool bar, but it is always really busy and honestly, I don't like any of their food.	
I'll be back for the home of the crown jewel of sandwiches!	
now if we didnt have places to be we would have gone inside and ordered our food and waited.	
We had the sliders, chicken strips, green bean fries, and buffalo wings.	
This is a five star Pei Wei, if that makes sense.	
Use to love this place... Service and food have gone downhill, while prices have continued to go up.	
Nothing special.	0
Guess I will have to go again so I can give you more specifics.	
Each day of the week they have a different deal and it's all so delicious!	1
Not to mention the combination of pears, almonds and bacon is a big winner!	1
Sauces were a major issue.	
I was filled up, had energy and a balanced diet.	
the nachos were good and mama tolerated her salad.	
Will not be back.	0
From the beginning our waitor was very high strung and kept talking over me when I was asking him questions.	
Sauce was tasteless.	0
The chocolate topping was not the traditional thin dark chocolate sauce.	
The food is delicious and just spicy enough, so be sure to ask for spicier if you prefer it that way.	1
Lychee was refreshing and with the bite of smooth, velvety shaved ice.. it was definitely a real, juicy treat.	
You figured theyd bring this stuff out as a courtesy.	
My ribeye steak was cooked perfectly and had great mesquite flavor.	1
I don't think we'll be going back anytime soon.	0
Surly old lady working the counter on my day and believe me, I caught the vibe quite clearly and won't be back.	
We also ordered fried calamari.	
We got Pork Pad Thai- spice level 4 no complaints here, was good !	
Food was so gooodd.	1
Came with mashed.	
I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food.	0
When I first walked in, the smell of the place already threw me off.	
Will stick with the ol standby, Four Peaks and never stray again!	
Firecracker prawns were deep fried breaded shrimp with some sauce drizzled on, really would a ramekin of sauce kill you?	
I was so insulted.	0
@ Sesame Balls - Oily, cold, goopy item.	
If you are going to serve a rolled taco, it better be a fresh corn tortilla.	
The green tea isn't that great, they use matcha powder, similar to what we used for green tea frappuccinos at Starbucks.	
The last 3 times I had lunch here has been bad.	0
We were with a large group and we ordered wine for the whole table, which was also good.	
The chicken wings contained the driest chicken meat I have ever eaten.	0
The atmosphere is somewhat lacking as the acoustics make conversation almost impossible.	
on Stephanie.	
The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.	1
If there's any kind of a wait, even just one person ahead of you, they will let you know they'll be with you in a minute.	
Anyway, we went on a Saturday night and the place was well patronized.	
Nargile - I think you are great.	1
Best tater tots in the southwest.	1
Non problem I say and that's when the wait started There was one car in front of me at the window and the car was off.	
We loved the place.	1
It has Skyy citrus vodka, Chambord raspberry liqueur, sweet & sour, and lemon sorbet.	
Little dishes for sharing.	
Definitely not worth the $3 I paid.	0
Been here 5 times and am now leaving a review because I feel that they deserve a shout out!	
When I arrived, we were the first in line.	
If you're comfortable in this yuppie type of environment you'll more than likely enjoy it.	
She asked us if we wanted to sit in the lounge but I can assure you my 90 year old grandmother would rather sit down where we're eating.	
I got the Fish and Chips and won't be getting it again.	
It appeared no one has wiped down the area in years.	
The extra grilled jalapeño peppers are Delish.	
The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.	1
i did forget the mention that when they would put down a plate it was like they were intentionally banging the plates on the table.	
I may disappoint some with this review because I ordered something very basic for brunch.	
Im in AZ all the time and now have my new spot.	1
cool paintings on the wall and very small and only a few tables available.	
So I had to pay the all you can eat price plus everything else I wanted to order.	
The manager was the worst.	0
I have been here 2 times now, only because this location is around the corner and i have yet to do a search for really good BBQ.	
We were told we were being upgraded complimentary to a King Suite.	
The inside is really quite nice and very clean.	1
The service is great; they really pay attention to your grills to make sure to clean your grill out from time to time.	
Not to mention, they have a much better happy hour.	
Slow service with an impatient waitress, however the food was good.	
The food was outstanding and the prices were very reasonable.	1
The crust was amazingly crusty.	
Why would you staff this place with 5 people when it clearly needs more?	
Appears to be family owned.	
I don't think I'll be running back to Carly's anytime soon for food.	0
This is was due to the fact that it took 20 minutes to be acknowledged, then another 35 minutes to get our food...and they kept forgetting things.	0
Love how this place is 24hours too - perfect for loading up on the carbs after a night of drinking at V Bar and Tao!	
Young female waitress was lost.	
I'm torn between one and two stars here so will give them the benefit of the doubt.	
Love the margaritas, too!	1
Eggs by Hickman's, chorizo by Schreiner's, other ingredients by local businesses and suppliers.	
We have come here for dinner in the past and for the most part have been relatively satisfied with the food.	
I wanted some pancakes and heard this is the place to go.	
we came by for lunch after checking out.	
All of this was great and the husband even ate the vegetables!	
This was my first and only Vegas buffet and it did not disappoint.	1
Very good, though!	1
There are different flavored aiolis if you are eating plain fries instead of chili cheese ones.	
The one down note is the ventilation could use some upgrading.	0
The food is just what you would expect from McDonalds.	
Great pork sandwich.	1
Nope- it came with one small wedge of pineapple ( not sweet), 15 grapes, one slice of orange, 3 black berries, 2 slices of strawberries.	
Not sure how the person above me checked in on 9/23 but this location is closed.	
My friend had the Ethiopian wine which had a smell that I wasn't use to, but was different to me.	
Don't waste your time here.	0
At 11:30 on a Saturday, other people should be on the dance floor.	
We decided to eat the side pieces of the meat and avoid the rare parts..the ribeye was actually a good piece of meat, but its hard to eat rare meat.	
Total letdown, I would much rather just go to the Camelback Flower Shop and Cartel Coffee.	0
We only ate there, because we had a conference meeting in the hotel and no time to look for food outside.	
Third, the cheese on my friend's burger was cold.	0
First of all, PBR stands for Professional Bull Riding not Pabst Blue Ribbon.	
We enjoy their pizza and brunch.	1
I wound up getting a Pinalada smoothie and quite frankly I make way better smoothies in my blender at home.	
I read these reviews and went anyway since I had a restaurant.com coupon.	
The staff are the stars because they provide a relaxed and friendly atmosphere for your meal, very attentive but not at all overbearing.	
That might've been it actually.	
The steaks are all well trimmed and also perfectly cooked.	1
So I forgot a zip lock bag full of hygiene stuff.	
I might just have to eat there for lunch tomorrow before I leave.	
I am a firm believer that one review or one bad day should be the only thing to base the value of a venue on.	
Not so great on refilling our drinks or clearing our plates/finished appetizer basket.	
There are also vegetarian and vegan options for everything on the menu.	
On some occasion especially when they are busy, you might have to remind them about parts of your order.	
We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.	1
That said, I think my expectations of pizza are rising with age.	
I also love the sandwiches, but the bread was a little hard for my taste.	
When we pulled it it looks like some crummy hole in the wall pizza place.	
The only reason someone should ever go is for the entertainment factor Dick's is famous for.	
Fourth, our other friend had ordered his burger with wholewheat bun but was given a honey oat bun and, when asked, was told that it was wholewheat.	
Would I go there again?	
I had a buddy of mine pick it up for me.	
If you're visiting Pearl for a low cost and decent quality sushi, be prepared for the horrible customer service that comes with it.	
I LOVED it!	1
Second time there on Tuesday night.	
They didn't know what butter pecan ice cream was.	
We asked for the bill to leave without eating and they didn't bring that either.	0
There is an occasional line (confirmation of good food) but the wait is never that long.	
Even the staff appear to be part of the spectacle, ad hoc accents all over the place.	
Chairs were uncomfortable (they were wire frames, kinda like shopping carts).	
last night my friend picked up some pies from this place and we inhaled them in just a few minutes (3) pizzas for 8 dudes....took us about 7 minutes.	
This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.	1
It isn't really worth while but the food is really delicious.	
This particular location in Tempe being connected to a Cinnabon is like a wonderful mix of greatness.	
Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.	0
The selection of food was not the best.	0
Delicious and I will absolutely be back!	1
I walked in around 4 on a Saturday, expecting it to be empty which it was, with that said I would of expected better service for sitting at the bar.	
So we knew we had to go.	
The fry on the bird was good, light crisp and it had a pleasant seasoning on it where I detected a hint of cinnamon that was lovely.	
it even left me with a stomach ache the rest of the evening.	
This isn't a small family restaurant, this is a fine dining establishment.	1
They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.	1
I dont think I will be back for a very long time.	0
It was attached to a gas station, and that is rarely a good sign.	0
How awesome is that.	1
I will be back many times soon.	1
In fact he was very well spoken and seemed at home in both Spanish and English.	
I got the chicken katsu bento box which didn't look like much, chicken katsu seemed lacking but it definitely filled me up.	
I ordered the curry and rice noodles with the shrimp.	
When we order she also ask us "lunch or dinner" portions but completely left out what the difference was.	
The menu had so much good stuff on it i could not decide!	1
THATS NOT PORK!!	
Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.	0
Happy Hour is awesome and the Cucumber Martini is terrific!	
When we returned to the table it had been completely cleared.	
I've had pasta salads from supermarkets, italian markets on Taylor St.	
This is not your regular DIVEY Vietnamese joint.	
The screaming orgasm was decent.	
I've been craving a Taiwanese beef roll since getting back from LA.	
We walked in at 8, two hours before close, and one hostess was hunched over the counter doodling.	
This was quick - though it take her nearly 10 minutes to serve us the rewarmed pizza.	
It wasn't all out.	
CONCLUSION: Very filling meals.	1
Their daily specials are always a hit with my group.	1
He was a cool dude from the local Chevy dealership that came to pick me up to get my car.	
And then tragedy struck.	0
I'm prejudice against chains already but I just don't understand how this place stays busy.	
No arguments there.	
The pancake was also really good and pretty large at that.	1
This was my first crawfish experience, and it was delicious!	1
Their monster chicken fried steak and eggs is my all time favorite.	1
So my boyfriend goes to talk to the manager and he said the same thing.	
Shouldn't you know the dishes?	
Where did the taste go.	
after sitting for about 10 min someone finally came around and brought us menus and took our drink order.	
Sorry for short review, but c'mon, with this many reviews I'm not adding anything new.	
Also, go after 11pm to get Shoyu Ramen.	
Waitress was sweet and funny.	1
- Go easy on the breadcart.	
I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious!	1
Was in our faces for no reason and we just left.	
Vegetarian fast food options are limited.	
First, our waitress was not friendly in the least - she was clearly having a bad afternoon.	
We got the rebel special and the banana with nutella (I can't remember the name).	
As of the writing of this article, her niece had just joined the staff as server and helper.	
I'd rather eat airline food, seriously.	0
The 3rd time I went in after I realized I was going to get sick, I just asked for a refund.	
Cant say enough good things about this place.	1
The ambiance was incredible.	1
The staff was pretty stingy with the vegetables too.	
Super disappointed with a recent experience to Bouchon Bakery.	
They have a bunch of gigantically garish pillars of flame.	
For the price I don't even think I would be back.	
Nothing amazing here.	
Service is hit or miss depending on how busy they are but are very friendly.	
So all you aspiring Mesa Grill patrons, ask yourself this: are you ready for a Let Down?	
The waitress and manager are so friendly.	1
Of course he was, they were zucchini.	
Only food here though.	
The food at Mint falls into the higher-end category - better meats, obviously more hand-made sauces, etc.	
And of course overpriced for the quality and quantity of good though reasonably prices compared to the other Bellagio restaurants.	
I do think it was a tad over cooked but completely bearable.	
I would not recommend this place.	0
My sauce tasted like it was chef boyardee canned sauce.	
#ERROR!	
If you go to robertosaz.com it only has the Anthem location listed and that actually explains everything to me.	
The restaurant is usual busy because they give out so many food comps.	
Overall I wasn't very impressed with Noca.	0
I don't know if I should give them a second chance or go somewhere where else where they want my money.	
My gyro was basically lettuce only.	0
The waitress said that they didn't have any.	
ordered a spicy shrimp dish.	
Terrible service!	0
I stopped in to get a quickie lunch and it was.	
We also ordered the jumbo sea scallops with edamame succotash.	
Thoroughly disappointed!	0
The servers were cool, laid back and conversational.	
There is a children's menu and non-seafood choices on the regular menu.	
I said "I dont want hot tomatoes and melted cheese" He said "Oh" and rolled his eyes.	
I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.	1
We started the meal with a traditional chips and salsa, augmented with a cup of fresh guacamole.	
The place was relatively packed for an east valley restaurant at almost 11pm.	
I got a flatbread pizza that makes TV dinners seem amazing.	
Give it a try, you will be happy you did.	1
By far the BEST cheesecurds we have ever had!	1
Boy, was I wrong!	
Highly recommend for the gfree people out there!	
Reasonably priced also!	1
Given the other reviews it might be worth giving them a second chance.	
Everything was perfect the night we were in.	1
There are Cheesesteaks, and then there are CHEESESTEAKS!	
That said, I have tried French food in the states.	
I could see the chef cook from where I was sitting.	
The food is very good for your typical bar food.	1
The Eggs Benedict looks like it's mocking you.	
Okay so I have been on a crazy ramen kick these last few weeks.	
Why spend that much for lunch and still have to find something more to eat on the way back to the office?	
I really enjoy eating at this place.. the food is always good and the wait staff feels more like family.	
I went in Saturday afternoon and it was packed.	
